Is_top_5_League,Based_rich_nation,Is_top_ranked_nation,EU_National,Caps,Apps,Age,Reputation,Is_top_prev_club,Last_Transfer_Fee,Salary
1,1,0,1,29,249,26,6650,0,0,3942000
1,1,1,1,83,525,34,7916,1,0,3900000
0,0,2,1,45,318,31,7210,0,0,3900000
1,1,2,1,0,113,23,6997,0,0,3893000
1,1,2,1,12,334,32,7035,1,0,3890000
1,1,2,1,2,256,28,7038,1,0,3889000
0,0,0,0,93,318,31,6605,0,0,3888000
1,1,0,1,68,249,29,7217,1,0,3859000
1,1,1,0,31,228,27,7640,0,0,3850000
1,1,2,1,12,153,23,7000,0,0,3850000
1,1,1,1,108,410,34,7094,0,0,3850000
1,1,2,1,107,514,35,7085,0,0,3850000
1,1,1,0,53,225,25,6882,0,0,3848000
1,1,2,0,2,98,24,6911,0,0,3847000
0,1,0,1,75,288,34,6250,0,0,3836000
0,1,0,1,46,420,34,6250,0,0,3836000
0,1,0,1,12,191,27,6250,0,0,3836000
1,1,0,0,38,232,27,6721,0,0,3821000
0,0,2,0,49,522,37,7272,0,0,3817000
0,1,0,0,36,213,29,6264,0,0,3766000
0,1,0,1,33,313,31,6250,0,0,3766000
1,1,2,0,0,230,26,7296,0,0,3756000
0,0,2,1,51,311,29,6745,1,0,3750000
0,0,2,0,35,268,30,7065,1,0,3750000
0,1,2,1,4,265,34,6250,0,0,3743000
0,1,2,1,0,286,30,6259,0,0,3743000
0,1,0,1,17,304,28,6280,0,0,3743000
1,1,2,1,9,250,26,7385,0,0,3729000
1,1,2,1,71,519,34,6213,0,0,3710000
1,1,2,0,4,129,23,7559,1,0,3700000
1,1,2,1,0,73,21,7020,0,0,3700000
1,1,0,1,77,341,29,6804,1,0,3700000
1,1,2,1,7,176,26,7334,0,0,3700000
1,1,2,1,2,236,26,7298,1,0,3700000
0,1,2,1,0,244,36,6003,0,0,3656000
1,1,2,1,0,269,32,7150,0,0,3640000
1,1,2,1,28,164,23,7520,1,0,3640000
1,1,2,1,7,293,31,6877,0,0,3640000
1,1,2,0,0,167,23,6850,0,0,3639000
1,1,2,0,7,333,27,7255,0,0,3639000
1,1,2,1,0,232,36,6400,0,0,3639000
0,0,2,1,1,256,29,6285,0,0,3639000
1,1,2,1,21,223,28,7770,0,0,3639000
1,1,1,1,57,423,38,6733,0,0,3639000
1,1,0,1,35,233,25,7750,0,0,3639000
1,1,2,0,0,125,27,6700,1,0,3639000
0,1,0,1,101,489,34,6496,0,0,3639000
1,1,0,1,19,318,30,6466,0,0,3639000
1,1,0,0,70,235,27,6600,0,0,3639000
1,1,1,1,0,271,30,6841,0,0,3639000
0,1,2,0,0,339,33,5250,0,0,3639000
1,1,0,1,21,259,28,6804,0,0,3639000
1,1,1,0,20,131,22,7539,0,0,3639000
1,1,2,1,0,290,29,6750,0,0,3639000
0,0,2,1,109,583,36,6981,1,0,3625000
0,0,1,1,4,280,24,6872,0,0,3604000
1,1,2,1,21,243,28,6000,1,0,3590000
1,1,1,1,58,294,29,6750,0,0,3590000
1,1,2,1,0,86,20,6570,0,0,3590000
0,1,2,0,0,316,31,6504,0,0,3590000
1,1,2,1,14,350,32,7119,0,0,3590000
1,1,0,1,2,179,25,6855,0,0,3590000
1,1,2,1,8,203,28,7950,0,0,3590000
1,1,1,1,67,300,32,7073,0,0,3520000
0,1,0,0,4,185,31,5254,0,0,3518000
1,1,1,1,13,99,23,7156,0,0,3517000
0,0,2,1,103,381,35,7939,1,0,3510000
0,1,0,0,40,333,31,6483,0,0,3500000
1,1,2,1,17,333,28,7824,0,0,3499000
0,1,1,0,50,260,26,6797,0,0,3496000
1,1,1,1,2,59,18,6533,0,0,3490000
1,1,1,1,5,184,25,7785,0,0,3490000
1,1,0,0,27,73,21,6850,0,0,3490000
1,1,1,0,71,242,28,6695,0,0,3490000
0,0,1,0,64,302,28,7303,1,0,3490000
1,1,2,1,1,288,30,6767,0,0,3490000
1,1,0,0,35,183,25,7168,0,0,3490000
1,1,0,1,54,246,28,7344,0,0,3490000
1,1,0,1,7,225,27,7500,0,0,3490000
0,1,1,1,37,406,34,5494,0,0,3490000
1,1,1,1,7,384,33,7085,1,0,3490000
1,1,0,1,19,206,25,7193,0,0,3490000
1,1,1,1,64,313,31,7087,0,0,3490000
1,1,1,1,10,194,26,6800,0,0,3490000
1,1,1,1,0,174,26,6964,0,0,3490000
1,1,1,1,63,237,26,7300,0,0,3490000
0,1,2,0,0,129,28,6750,0,0,3490000
1,1,1,1,6,281,27,7097,1,0,3490000
1,1,2,1,0,449,33,7015,0,0,3488000
1,1,0,1,73,413,32,6257,0,0,3470000
0,0,2,1,0,161,24,6784,1,0,3464000
1,1,2,1,0,361,31,7142,0,0,3456000
0,0,2,1,50,316,31,7116,1,0,3442000
0,0,1,1,40,252,27,7565,1,0,3437000
0,0,2,1,13,287,31,6696,1,0,3437000
1,1,2,1,13,121,24,7270,1,0,3437000
0,0,1,1,104,451,33,7414,1,0,3432000
0,1,0,1,31,280,32,6018,0,0,3432000
0,1,0,0,8,55,21,5063,0,0,3392000
0,1,2,0,0,283,29,6026,0,0,3379000
0,0,0,0,19,200,29,6078,0,0,3370000
0,0,2,0,18,284,27,7508,0,0,3368000
1,1,2,1,0,108,23,6687,0,0,3351000
1,1,2,1,49,346,31,6699,1,0,3351000
0,1,0,0,37,86,23,6176,0,0,3341000
1,1,1,1,15,143,26,6745,0,0,3335000
1,1,2,0,0,74,22,6530,0,0,3335000
1,1,0,1,37,296,31,6800,0,0,3335000
1,1,2,1,28,280,31,7307,1,0,3335000
1,1,1,0,53,216,27,6795,0,0,3335000
1,1,2,0,0,253,29,7460,0,0,3335000
1,1,2,0,0,270,29,6346,0,0,3335000
1,1,2,0,0,296,28,7050,0,0,3335000
1,1,2,1,0,133,24,6844,0,0,3335000
1,1,1,1,2,177,27,6695,0,0,3335000
1,1,2,0,3,180,28,6698,1,0,3335000
1,1,2,0,0,164,28,6632,1,0,3335000
1,1,1,1,5,233,27,6824,0,0,3335000
1,1,0,0,3,48,20,6365,0,0,3335000
1,1,0,1,35,166,24,7497,1,0,3335000
1,1,2,1,1,277,28,6375,1,0,3330000
1,1,2,1,6,302,28,7000,0,0,3330000
1,1,0,1,18,71,23,6350,0,0,3330000
1,1,2,1,0,239,29,6905,0,0,3330000
0,0,0,1,112,501,33,6625,0,0,3314000
0,0,2,1,0,362,30,7026,0,0,3310000
0,0,2,1,42,266,29,6887,0,0,3300000
1,1,1,1,32,285,29,6370,0,0,3292000
0,1,2,1,0,299,29,6000,0,0,3284000
0,1,0,0,84,434,40,5965,0,0,3284000
1,1,1,0,9,88,24,7340,0,0,3257000
0,0,2,1,38,566,36,6059,0,0,3231000
0,1,0,0,79,218,32,7256,0,0,3228000
1,1,2,1,24,176,25,7662,0,0,3210000
1,1,2,1,38,348,33,7488,0,0,3210000
1,1,0,0,29,201,25,6976,0,0,3210000
1,1,2,1,12,122,22,7350,0,0,3210000
1,1,0,0,55,384,30,7278,0,0,3210000
1,1,0,0,53,281,29,7391,0,0,3210000
1,1,1,0,44,166,25,7443,0,0,3210000
1,1,1,1,1,343,31,6350,0,0,3210000
1,1,2,1,4,317,28,7223,0,0,3203000
0,1,0,1,0,348,33,6003,0,0,3199000
0,1,0,0,41,233,27,6018,0,0,3199000
1,1,2,0,25,110,24,7486,0,0,3172000
1,1,2,1,13,357,31,7172,0,0,3150000
1,1,2,1,3,304,31,6393,0,0,3150000
1,1,2,1,3,409,29,6919,0,0,3150000
0,1,1,1,73,362,33,6753,0,0,3150000
0,1,0,0,94,142,26,6785,0,0,3150000
1,1,2,1,31,250,29,7060,1,0,3146000
0,0,0,0,79,447,33,6913,0,0,3143000
0,1,2,1,0,142,27,6030,0,0,3142000
0,1,0,1,1,176,25,6120,0,0,3142000
0,1,2,1,0,236,31,6000,0,0,3142000
1,1,2,1,0,179,24,7479,0,0,3130000
0,0,0,0,48,240,26,7068,0,0,3125000
0,0,2,1,0,351,31,6756,0,0,3125000
0,0,1,1,24,203,24,7214,0,0,3125000
0,0,1,1,133,526,37,7174,0,0,3125000
1,1,2,1,0,178,26,7350,0,0,3120000
0,1,1,1,41,262,29,6762,0,0,3120000
1,1,2,1,25,327,31,7211,1,0,3120000
0,1,1,0,53,351,32,7500,0,0,3120000
0,0,1,0,72,502,34,6740,0,0,3115000
1,1,2,1,35,582,38,6655,0,0,3111000
0,1,0,1,16,187,26,6030,0,0,3084000
0,1,0,0,23,220,31,6000,0,0,3084000
0,1,0,0,12,110,26,6000,0,0,3065000
0,1,0,0,49,258,31,6024,0,0,3065000
0,1,0,1,10,338,31,6000,0,0,3065000
0,1,1,0,11,278,31,6000,0,0,3065000
0,1,2,0,0,188,34,6009,0,0,3065000
0,1,0,0,17,182,27,6021,0,0,3065000
0,1,2,1,0,261,28,6018,0,0,3065000
0,1,1,0,72,303,33,6006,0,0,3065000
1,1,2,1,0,161,25,7224,1,0,3040000
0,0,1,0,60,370,34,6829,0,0,3040000
1,1,2,1,0,78,20,7365,0,0,3032000
1,1,0,1,87,421,31,6666,0,0,3032000
1,1,2,0,0,156,26,6852,0,0,3032000
1,1,2,0,0,365,31,7091,0,0,3032000
1,1,2,1,1,255,27,6758,0,0,3032000
1,1,2,1,0,48,19,5709,0,0,3032000
1,1,2,1,1,103,23,6850,0,0,3032000
1,1,2,1,13,401,35,6750,1,0,3032000
1,1,0,1,36,225,25,6882,0,0,3032000
0,1,2,0,10,152,27,6963,1,0,3032000
0,1,2,0,0,48,22,6300,0,0,3032000
1,1,2,1,2,24,19,7279,1,0,3032000
0,1,2,1,10,382,30,6550,0,0,3032000
1,1,2,1,23,360,31,6777,0,0,3032000
1,1,0,1,13,278,32,6600,0,0,3032000
1,1,1,1,8,244,27,6986,0,0,3032000
1,1,2,0,1,41,19,6248,0,0,3032000
0,1,0,1,79,396,31,5350,0,0,3032000
1,1,2,0,1,207,25,7063,1,0,3032000
1,1,2,1,9,120,24,6950,0,0,3032000
1,1,1,0,36,195,26,6971,0,0,3032000
1,1,2,1,0,53,21,6621,0,0,3032000
1,1,0,0,5,161,23,6873,0,0,3032000
1,1,2,0,0,146,23,6680,0,0,3032000
1,1,2,0,3,485,33,6600,0,0,3032000
1,1,1,0,10,84,23,6683,1,0,3032000
1,1,2,0,0,182,28,5900,1,0,3032000
0,0,0,0,0,104,25,6000,1,0,3032000
1,1,2,1,0,183,25,7005,0,0,3032000
1,1,2,0,0,166,25,7213,0,0,3032000
1,1,2,0,0,151,28,6500,0,0,3032000
0,1,2,0,1,198,26,6074,0,0,3032000
0,1,0,1,30,129,25,6295,0,0,3032000
1,1,0,0,1,43,22,5900,0,0,3032000
1,1,2,0,0,318,28,6523,0,0,3032000
1,1,0,1,60,263,28,7015,0,0,3032000
1,1,0,1,25,240,30,6558,0,0,3032000
1,1,2,0,0,103,22,6808,0,0,3032000
1,1,0,1,36,339,31,6394,1,0,3032000
1,1,0,1,101,385,35,5843,0,0,3032000
1,1,2,1,0,83,20,6652,0,0,3032000
1,1,1,0,36,185,24,7122,0,0,3032000
1,1,1,0,0,163,25,6779,1,0,3032000
0,1,0,0,32,165,24,6468,0,0,3032000
1,1,2,1,0,304,27,6384,0,0,3032000
1,1,1,1,22,174,28,6353,0,0,3032000
1,1,0,1,0,193,26,6430,0,0,3032000
1,1,2,1,0,384,31,6950,0,0,3016000
1,1,2,1,17,69,22,7100,1,0,3000000
0,1,2,0,48,318,31,7695,1,0,2992000
1,1,1,1,20,82,20,6842,0,0,2992000
1,1,1,1,16,268,29,7095,0,0,2992000
0,1,1,1,0,245,29,6270,0,0,2992000
1,1,2,1,0,208,29,5900,0,0,2992000
1,1,2,1,121,489,36,7132,1,0,2992000
1,1,0,0,35,149,24,7527,0,0,2992000
0,0,2,1,134,516,40,7721,0,0,2992000
1,1,1,1,51,330,29,7217,0,0,2992000
1,1,2,1,8,189,25,7138,0,0,2992000
0,0,2,1,0,210,26,6877,1,0,2992000
1,1,1,1,5,239,26,6525,0,0,2992000
1,1,1,1,47,283,26,6841,0,0,2992000
0,1,0,0,23,318,29,6800,0,0,2992000
1,1,1,1,4,261,29,6958,0,0,2992000
0,1,2,1,3,197,29,6521,0,0,2992000
1,1,1,0,30,211,27,6481,0,0,2992000
1,1,2,1,1,203,25,7100,0,0,2992000
1,1,2,1,21,185,25,7088,0,0,2992000
1,1,1,0,59,208,26,7568,0,0,2990000
0,1,1,1,23,159,27,6750,1,0,2980000
0,0,1,1,0,298,28,7134,0,0,2977000
1,1,2,1,9,172,25,7924,0,0,2960000
1,1,0,1,29,232,27,6842,0,0,2960000
1,1,2,1,1,210,26,6932,1,0,2960000
1,1,2,1,2,182,29,6800,0,0,2960000
1,1,1,1,10,115,23,6825,0,0,2950000
0,1,2,1,45,516,32,6403,1,0,2934000
0,1,0,1,63,358,33,6751,0,0,2931000
0,1,1,0,9,393,34,6760,0,0,2912000
1,1,2,1,4,428,33,7342,0,0,2908000
1,1,2,1,0,243,28,7195,0,0,2893000
0,1,0,0,39,186,29,6000,0,0,2891000
0,1,0,0,8,75,23,5840,0,0,2879000
1,1,1,0,14,139,22,7183,0,0,2862000
0,0,2,1,127,402,34,6562,0,0,2860000
0,0,2,1,31,208,32,5513,0,0,2860000
1,1,2,1,6,154,26,7159,0,0,2860000
0,1,1,1,3,319,30,6281,0,0,2856000
1,1,1,1,1,264,29,6680,0,0,2842000
1,1,1,1,28,189,24,6920,0,0,2842000
1,1,2,1,6,253,30,7305,0,0,2827000
1,1,2,0,2,344,30,7518,0,0,2820000
1,1,2,1,0,117,24,7320,0,0,2820000
1,1,2,1,0,118,23,6613,0,0,2820000
1,1,2,1,65,517,36,6915,1,0,2820000
0,0,2,0,0,119,23,6672,1,0,2808000
0,0,2,1,5,317,30,7199,0,0,2793000
1,1,1,1,14,398,31,6766,0,0,2792000
0,1,1,0,21,275,32,7000,0,0,2791000
1,1,2,1,2,280,30,6850,0,0,2780000
1,1,2,1,7,222,29,6780,0,0,2780000
1,1,0,1,6,212,27,6893,0,0,2780000
1,1,2,1,0,141,22,7536,0,0,2780000
1,1,2,1,31,441,35,7600,0,0,2780000
1,1,0,1,29,289,29,6893,0,0,2780000
1,1,0,1,37,234,28,6600,0,0,2780000
1,1,0,0,42,248,27,7000,0,0,2780000
1,1,2,1,14,403,34,7255,0,0,2780000
1,1,2,1,4,237,32,7025,0,0,2780000
1,1,0,0,50,212,23,7022,0,0,2780000
1,1,2,1,40,220,30,6250,0,0,2780000
1,1,2,1,18,253,27,7522,1,0,2775000
0,1,2,1,1,147,29,5513,0,0,2775000
0,1,2,1,18,439,35,6751,0,0,2762000
0,0,0,1,22,234,31,6182,0,0,2750000
0,0,0,1,0,271,30,6035,0,0,2750000
1,1,1,1,0,272,28,6985,0,0,2742000
1,1,1,0,0,75,24,6830,0,0,2742000
1,1,0,0,48,291,32,6475,0,0,2736000
1,1,2,1,0,184,25,6683,0,0,2729000
1,1,1,1,12,43,21,6510,1,0,2729000
1,1,0,0,8,161,23,6511,0,0,2729000
1,1,2,1,0,24,20,6325,0,0,2729000
1,1,2,0,0,100,22,6842,1,0,2729000
0,1,2,0,0,193,24,6318,0,0,2729000
1,1,1,0,29,160,28,6500,0,0,2729000
1,1,1,1,10,64,23,6720,1,0,2729000
1,1,2,0,3,316,30,6799,0,0,2729000
0,1,2,0,0,114,23,6525,0,0,2729000
1,1,0,1,35,332,34,6550,0,0,2729000
0,1,2,1,15,324,29,6314,0,0,2729000
1,1,1,0,27,59,21,6718,0,0,2729000
1,1,0,0,83,299,30,6710,0,0,2729000
1,1,1,1,57,399,31,6945,0,0,2729000
1,1,1,0,6,183,26,6822,0,0,2729000
1,1,1,1,76,308,31,7340,0,0,2729000
1,1,2,0,0,85,20,7395,0,0,2729000
1,1,2,0,33,279,29,7072,0,0,2729000
1,1,1,1,5,163,22,6800,0,0,2729000
1,1,0,0,16,475,33,6185,0,0,2729000
1,1,2,1,6,159,25,6642,0,0,2729000
0,1,2,0,0,112,24,6996,0,0,2729000
1,1,2,1,1,160,26,6815,0,0,2729000
1,1,2,0,1,212,25,7389,0,0,2729000
1,1,2,0,0,132,21,7175,0,0,2729000
1,1,0,0,12,152,23,7222,0,0,2729000
1,1,0,0,4,70,22,6850,1,0,2729000
1,1,1,1,4,179,25,6820,0,0,2728000
0,0,2,0,0,193,25,6042,0,0,2714000
0,0,2,0,1,158,22,6545,0,0,2694000
0,0,2,0,0,135,23,7150,0,0,2694000
1,1,2,1,17,390,31,7677,0,0,2676000
0,0,0,0,33,321,32,6564,0,0,2663000
0,1,0,1,110,465,33,7251,1,0,2661000
1,1,0,1,34,373,30,6525,0,0,2655000
1,1,2,1,2,221,26,7508,0,0,2653000
1,1,2,1,10,142,24,7248,0,0,2652000
0,0,2,1,56,310,30,7229,0,0,2627000
0,1,0,0,59,237,31,6504,0,0,2621000
0,1,0,0,7,271,33,6256,0,0,2620000
0,1,0,1,19,292,30,6270,0,0,2620000
0,1,0,0,14,126,29,5619,0,0,2600000
0,1,0,1,15,383,31,6756,0,0,2600000
1,1,2,1,7,181,24,7507,1,0,2600000
0,0,2,1,22,270,29,6567,0,0,2600000
1,1,2,1,1,204,30,6600,1,0,2593000
1,1,2,1,18,524,36,7662,1,0,2593000
0,1,2,1,0,397,31,5911,0,0,2590000
1,1,2,1,0,219,27,6413,0,0,2590000
0,1,1,1,128,411,35,6750,1,0,2590000
1,1,1,1,46,295,28,6528,0,0,2590000
1,1,2,1,4,169,26,6800,0,0,2590000
0,1,0,0,96,152,27,6535,0,0,2580000
0,1,0,0,14,230,36,5750,0,0,2575000
1,1,2,1,29,291,29,7772,0,0,2562000
1,1,2,0,0,128,24,7513,0,0,2560000
1,1,2,1,0,75,23,7100,0,0,2560000
1,1,0,0,38,240,26,6650,0,0,2560000
1,1,1,1,31,102,23,6845,0,0,2560000
1,1,0,1,53,247,30,7348,0,0,2560000
1,1,1,1,25,159,26,6887,0,0,2560000
1,1,1,1,27,112,20,7045,0,0,2560000
1,1,1,0,33,175,27,5950,1,0,2560000
1,1,2,1,46,372,33,6247,0,0,2560000
1,1,1,1,14,126,23,7002,0,0,2560000
0,1,2,1,1,277,33,6067,0,0,2547000
1,1,1,1,13,225,27,7042,1,0,2543000
1,1,2,1,0,108,22,6960,0,0,2534000
0,0,0,0,46,215,29,6319,0,0,2534000
0,1,0,0,4,131,27,5790,0,0,2522000
0,1,0,0,4,160,29,5767,0,0,2522000
0,1,0,0,15,92,30,5767,0,0,2522000
0,1,0,0,4,18,23,5839,0,0,2522000
0,1,0,0,2,52,22,5782,0,0,2522000
0,1,0,0,8,38,21,5908,0,0,2522000
0,1,0,0,25,91,26,5750,0,0,2522000
0,1,0,0,1,253,29,5750,0,0,2519000
0,0,1,1,136,505,36,7282,0,0,2513000
0,1,2,1,1,306,29,6500,0,0,2502000
0,0,0,1,62,337,31,6649,0,0,2500000
0,0,0,1,16,218,29,6365,0,0,2500000
0,1,0,1,35,217,30,6270,0,0,2500000
1,1,2,1,5,108,25,6530,0,0,2500000
0,0,0,0,49,257,27,6703,0,0,2500000
0,0,1,1,7,217,25,6529,0,0,2499000
0,0,2,0,0,357,33,6164,0,0,2497000
1,1,2,1,15,255,27,7712,0,0,2496000
1,1,0,0,51,224,28,6750,0,0,2493000
0,1,1,1,40,245,28,6178,0,0,2493000
1,1,1,1,0,245,29,6405,0,0,2493000
1,1,1,1,7,174,27,6370,1,0,2493000
1,1,0,0,33,208,27,6300,0,0,2493000
1,1,1,1,0,238,27,6964,0,0,2493000
0,1,0,1,42,358,32,6505,0,0,2493000
1,1,1,1,0,277,32,6465,0,0,2493000
1,1,1,1,0,452,33,6837,0,0,2493000
1,1,2,1,11,73,23,6761,0,0,2493000
1,1,1,1,0,69,24,6730,0,0,2493000
0,1,2,1,0,236,30,6070,0,0,2493000
1,1,2,1,4,129,24,6647,0,0,2493000
1,1,2,1,4,216,29,6370,1,0,2493000
0,1,2,0,3,377,34,6550,0,0,2493000
1,1,1,1,2,180,25,6841,0,0,2493000
1,1,2,1,0,14,18,6303,1,0,2493000
1,1,2,1,9,252,30,6100,0,0,2493000
1,1,1,1,38,359,31,6250,0,0,2493000
0,1,2,0,0,191,27,6150,0,0,2493000
1,1,2,1,0,91,24,6761,1,0,2493000
1,1,1,0,0,86,22,7793,0,0,2493000
1,1,1,0,13,122,24,7051,0,0,2493000
0,0,2,1,39,415,33,7278,1,0,2493000
0,1,0,0,78,222,34,6267,0,0,2483000
0,1,0,0,40,257,34,6500,0,0,2480000
1,1,0,1,48,454,35,7301,1,0,2476000
0,0,2,1,132,487,35,8204,1,0,2470000
0,1,2,0,2,185,26,6462,0,0,2465000
0,0,2,0,1,306,31,6724,0,0,2460000
0,0,0,0,41,252,29,6518,0,0,2442000
1,1,2,0,0,415,33,6320,0,0,2426000
1,1,2,1,0,281,30,6978,0,0,2426000
1,1,2,1,11,180,25,7016,0,0,2426000
1,1,2,1,3,103,23,6937,0,0,2426000
1,1,0,0,14,77,21,6424,0,0,2426000
1,1,2,0,0,81,20,6672,1,0,2426000
1,1,2,0,0,223,28,6811,0,0,2426000
1,1,0,1,14,85,22,6792,0,0,2426000
1,1,0,1,50,403,36,6350,0,0,2426000
0,1,2,0,0,318,30,6033,0,0,2426000
1,1,1,0,5,231,31,6350,0,0,2426000
1,1,2,1,3,161,26,5999,1,0,2426000
1,1,2,0,0,10,18,5695,0,0,2426000
1,1,0,0,13,35,21,6600,0,0,2426000
1,1,1,1,0,91,23,6747,0,0,2426000
1,1,0,1,6,51,21,6372,0,0,2426000
1,1,2,1,14,112,21,7647,0,0,2426000
1,1,2,1,0,105,21,6349,1,0,2426000
1,1,2,0,0,245,26,6830,1,0,2426000
1,1,0,1,33,269,29,6900,1,0,2426000
1,1,1,1,24,224,27,7113,0,0,2426000
1,1,1,1,81,470,33,6400,0,0,2426000
1,1,1,1,20,264,29,7238,0,0,2426000
1,1,1,0,8,170,25,6355,0,0,2426000
1,1,0,1,9,203,24,7223,0,0,2426000
0,1,2,0,0,331,33,6156,0,0,2426000
1,1,1,0,46,201,26,6892,1,0,2426000
1,1,1,0,30,60,22,6342,1,0,2426000
1,1,2,0,0,407,33,7002,0,0,2426000
1,1,1,1,25,160,23,6820,0,0,2426000
1,1,2,0,0,166,24,6812,0,0,2426000
0,1,0,1,67,402,31,6250,0,0,2426000
1,1,0,0,5,146,25,6854,0,0,2426000
1,1,2,1,0,135,22,6650,0,0,2426000
1,1,1,1,32,131,29,6878,1,0,2426000
1,1,2,0,39,548,38,5429,0,0,2426000
1,1,2,1,0,205,29,6300,1,0,2426000
1,1,0,0,17,103,22,6988,0,0,2425000
0,1,0,0,19,58,20,6128,0,0,2423000
1,1,2,1,0,125,22,6888,0,0,2414000
1,1,2,1,54,549,36,6932,0,0,2410000
1,1,2,1,0,168,26,6635,1,0,2410000
1,1,0,1,9,291,30,7000,0,0,2410000
0,1,0,1,25,447,33,6253,0,0,2393000
0,0,0,1,4,259,32,5458,0,0,2388000
1,1,2,1,1,116,22,7183,0,0,2380000
0,0,2,1,10,386,33,6571,0,0,2375000
1,1,1,0,43,234,27,6192,1,0,2340000
1,1,0,0,53,183,27,7050,0,0,2340000
0,0,0,0,0,312,27,6776,0,0,2338000
1,1,1,0,8,86,19,5907,0,0,2335000
1,1,1,0,11,138,24,6965,0,0,2335000
0,1,2,0,0,185,27,6517,0,0,2327000
0,1,0,1,25,415,32,5958,0,0,2327000
0,1,1,0,23,346,30,6512,0,0,2327000
0,0,2,0,61,259,33,6889,1,0,2327000
1,1,2,1,3,118,24,7044,0,0,2310000
1,1,1,0,7,196,25,7579,0,0,2310000
1,1,2,0,0,176,24,7099,0,0,2310000
1,1,2,1,0,85,22,6951,0,0,2310000
1,1,2,1,10,341,30,6453,0,0,2310000
1,1,1,0,44,363,32,6900,1,0,2310000
0,1,0,0,8,150,30,5778,0,0,2309000
1,1,1,1,4,108,22,6461,0,0,2301000
0,1,0,0,1,25,22,5852,0,0,2273000
1,1,2,1,0,248,29,6900,0,0,2262000
1,1,2,0,30,148,25,7489,0,0,2251000
0,0,1,1,4,248,25,6603,0,0,2250000
0,0,2,0,0,179,27,7084,0,0,2250000
0,0,2,1,13,221,28,6218,0,0,2250000
0,0,2,1,57,447,36,6574,0,0,2245000
0,0,2,0,1,130,27,6171,0,0,2245000
0,0,2,0,4,263,26,6880,0,0,2245000
0,0,2,1,11,249,27,7012,0,0,2245000
0,0,2,0,0,303,32,6797,1,0,2245000
1,1,1,1,0,306,29,6700,0,0,2244000
1,1,1,1,0,90,23,6895,0,0,2244000
1,1,2,1,9,307,30,6998,0,0,2244000
1,1,2,0,0,148,25,7096,0,0,2244000
1,1,1,1,12,346,32,6595,0,0,2244000
1,1,1,1,37,209,26,7138,0,0,2244000
1,1,1,1,0,277,26,6774,0,0,2244000
0,0,2,0,2,258,32,7084,0,0,2244000
1,1,2,1,21,261,26,7675,0,0,2242000
1,1,0,1,32,120,24,7193,0,0,2242000
1,1,2,1,0,231,30,7083,1,0,2220000
1,1,2,1,0,195,26,6129,0,0,2220000
1,1,2,1,38,291,32,7199,0,0,2220000
1,1,0,1,12,129,27,5900,0,0,2220000
1,1,0,1,20,222,25,6823,0,0,2220000
1,1,2,1,0,84,23,6796,0,0,2220000
1,1,2,1,1,166,24,7574,0,0,2211000
1,1,2,1,0,261,28,7434,0,0,2211000
0,0,1,0,38,365,32,6653,1,0,2194000
1,1,1,1,36,226,28,6904,0,0,2194000
1,1,1,1,3,310,29,6610,0,0,2194000
1,1,2,1,2,436,30,7014,0,0,2192000
1,1,1,0,31,245,27,6589,0,0,2187000
0,0,0,0,43,302,29,6375,0,0,2186000
0,1,1,0,23,218,27,6376,0,0,2183000
0,1,0,0,42,379,31,6595,0,0,2183000
0,1,1,1,50,226,27,6951,0,0,2183000
1,1,2,0,0,77,23,6200,1,0,2183000
0,1,2,0,2,119,26,7178,1,0,2183000
1,1,1,0,29,188,22,7145,1,0,2182000
1,1,2,1,4,211,25,6800,0,0,2180000
1,1,2,1,0,195,25,7703,0,0,2180000
0,0,0,1,52,332,29,6975,0,0,2179000
0,0,2,1,4,164,22,7060,0,0,2177000
1,1,2,1,0,205,26,7071,1,0,2168000
1,1,1,1,42,211,26,6837,0,0,2160000
0,1,2,1,6,334,33,6000,0,0,2159000
1,1,1,1,49,200,26,7155,1,0,2159000
0,0,1,1,96,356,32,7159,0,0,2155000
1,1,0,0,42,176,23,7204,0,0,2154000
1,1,1,0,33,145,24,6336,0,0,2154000
1,1,0,1,21,155,26,6339,1,0,2153000
0,0,2,0,7,167,26,7271,1,0,2150000
0,1,1,1,0,114,24,6465,0,0,2150000
0,1,2,1,0,62,21,6468,0,0,2150000
1,1,2,0,0,235,32,6750,0,0,2136000
1,1,2,1,0,306,29,7200,0,0,2128000
0,0,0,1,11,180,23,7144,0,0,2125000
0,0,2,1,2,148,24,6923,1,0,2125000
0,0,2,0,0,218,26,6694,0,0,2125000
0,0,0,1,21,230,29,6842,0,0,2125000
0,0,0,0,51,192,28,6538,0,0,2125000
0,1,1,0,16,133,24,6347,0,0,2123000
1,1,1,0,22,121,26,6505,0,0,2123000
1,1,1,0,12,140,25,6373,0,0,2123000
1,1,2,1,0,394,31,5455,0,0,2123000
1,1,2,1,0,137,24,5926,0,0,2123000
1,1,0,0,22,358,30,6791,0,0,2123000
0,1,2,1,0,15,20,6165,0,0,2123000
0,0,0,0,53,318,30,7150,0,0,2123000
1,1,2,0,1,243,26,6705,0,0,2123000
1,1,2,0,0,77,21,6342,0,0,2123000
1,1,1,0,51,457,35,6701,0,0,2123000
1,1,2,1,0,260,28,6141,0,0,2123000
0,1,1,1,44,103,22,6848,1,0,2123000
